day,y1
5.740000000000000213e+00,6.453292797279999604e+02
5.750000000000000000e+00,6.490167968749999545e+02
5.759999999999999787e+00,6.527181665279999834e+02
5.769999999999999574e+00,6.564334241230000089e+02
5.780000000000000249e+00,6.601626051680000273e+02
5.790000000000000036e+00,6.639057452429999557e+02
5.799999999999999822e+00,6.676628799999999728e+02
5.809999999999999609e+00,6.714340451629999507e+02
5.820000000000000284e+00,6.752192765280000231e+02
5.830000000000000071e+00,6.790186099630000172e+02
5.839999999999999858e+00,6.828320814080000218e+02
5.849999999999999645e+00,6.866597268750000467e+02
5.860000000000000320e+00,6.905015824480000219e+02
5.870000000000000107e+00,6.943576842830000260e+02
5.879999999999999893e+00,6.982280686079999441e+02
5.889999999999999680e+00,7.021127717230000371e+02
5.900000000000000355e+00,7.060118300000000318e+02
5.910000000000000142e+00,7.099252798830000302e+02
5.919999999999999929e+00,7.138531578880000552e+02
5.929999999999999716e+00,7.177955006030000504e+02
5.940000000000000391e+00,7.217523446879999938e+02
5.950000000000000178e+00,7.257237268750000112e+02
5.959999999999999964e+00,7.297096839680000357e+02
5.969999999999999751e+00,7.337102528430000348e+02
5.980000000000000426e+00,7.377254704480000100e+02
5.990000000000000213e+00,7.417553738029999977e+02
6.000000000000000000e+00,7.457999999999999545e+02
6.009999999999999787e+00,7.498593862029999855e+02
6.019999999999999574e+00,7.539335696480000024e+02
6.030000000000000249e+00,7.580225876429999516e+02
6.040000000000000036e+00,7.621264775680000412e+02
6.049999999999999822e+00,7.662452768749999450e+02
6.059999999999999609e+00,7.703790230880000536e+02
6.070000000000000284e+00,7.745277538029999960e+02
6.080000000000000071e+00,7.786915066880000040e+02
6.089999999999999858e+00,7.828703194830000029e+02
6.099999999999999645e+00,7.870642299999999523e+02
6.110000000000000320e+00,7.912732761229999596e+02
6.120000000000000107e+00,7.954974958080000533e+02
6.129999999999999893e+00,7.997369270829999550e+02
6.139999999999999680e+00,8.039916080479999891e+02
6.150000000000000355e+00,8.082615768749999461e+02
6.160000000000000142e+00,8.125468718079999917e+02
6.169999999999999929e+00,8.168475311629999851e+02
6.179999999999999716e+00,8.211635933280000472e+02
6.190000000000000391e+00,8.254950967629999923e+02
6.200000000000000178e+00,8.298420800000000099e+02
6.209999999999999964e+00,8.342045816429999832e+02
6.219999999999999751e+00,8.385826403680000567e+02
6.230000000000000426e+00,8.429762949229999549e+02
6.240000000000000213e+00,8.473855841280000050e+02
6.250000000000000000e+00,8.518105468750000000e+02
6.259999999999999787e+00,8.562512221279999949e+02
6.269999999999999574e+00,8.607076489229999652e+02
6.280000000000000249e+00,8.651798663680000345e+02
6.290000000000000036e+00,8.696679136430000199e+02
6.299999999999999822e+00,8.741718299999999999e+02
6.309999999999999609e+00,8.786916547629999741e+02
6.320000000000000284e+00,8.832274273279999761e+02
6.330000000000000071e+00,8.877791871629999605e+02
6.339999999999999858e+00,8.923469738080000297e+02
6.349999999999999645e+00,8.969308268749999797e+02
6.360000000000000320e+00,9.015307860479999817e+02
6.370000000000000107e+00,9.061468910830000141e+02
6.379999999999999893e+00,9.107791818079999757e+02
6.389999999999999680e+00,9.154276981230000274e+02
6.400000000000000355e+00,9.200924800000000232e+02
6.410000000000000142e+00,9.247735674829999653e+02
6.419999999999999929e+00,9.294710006880000037e+02
6.429999999999999716e+00,9.341848198029999821e+02
6.440000000000000391e+00,9.389150650880000057e+02
6.450000000000000178e+00,9.436617768749999868e+02
6.459999999999999964e+00,9.484249955679999857e+02
6.469999999999999751e+00,9.532047616429999835e+02
6.480000000000000426e+00,9.580011156479999954e+02
6.490000000000000213e+00,9.628140982029999577e+02
6.500000000000000000e+00,9.676437499999999545e+02
6.509999999999999787e+00,9.724901118029999907e+02
6.519999999999999574e+00,9.773532244479999918e+02
6.530000000000000249e+00,9.822331288430000313e+02
6.540000000000000036e+00,9.871298659679999901e+02
6.549999999999999822e+00,9.920434768750000103e+02
6.559999999999999609e+00,9.969740026880000414e+02
6.570000000000000284e+00,1.001921484602999953e+03
6.580000000000000071e+00,1.006885963887999992e+03
6.589999999999999858e+00,1.011867481882999982e+03
6.599999999999999645e+00,1.016866080000000011e+03
6.610000000000000320e+00,1.021881799722999972e+03
6.620000000000000107e+00,1.026914682608000021e+03
6.629999999999999893e+00,1.031964770283000007e+03
6.639999999999999680e+00,1.037032104447999927e+03
6.650000000000000355e+00,1.042116726875000040e+03
6.660000000000000142e+00,1.047218679408000071e+03
6.669999999999999929e+00,1.052338003962999892e+03
6.679999999999999716e+00,1.057474742527999979e+03
6.690000000000000391e+00,1.062628937163000046e+03
6.700000000000000178e+00,1.067800629999999956e+03
6.709999999999999964e+00,1.072989863242999945e+03
6.719999999999999751e+00,1.078196679167999946e+03
6.730000000000000426e+00,1.083421120123000037e+03
6.740000000000000213e+00,1.088663228527999991e+03
6.750000000000000000e+00,1.093923046874999955e+03
6.759999999999999787e+00,1.099200617727999997e+03
6.769999999999999574e+00,1.104495983723000109e+03
6.780000000000000249e+00,1.109809187567999970e+03
6.790000000000000036e+00,1.115140272043000095e+03
6.799999999999999822e+00,1.120489280000000008e+03
6.809999999999999609e+00,1.125856254363000062e+03
6.820000000000000284e+00,1.131241238128000077e+03
6.830000000000000071e+00,1.136644274363000022e+03
6.839999999999999858e+00,1.142065406208000013e+03
6.849999999999999645e+00,1.147504676875000087e+03
6.860000000000000320e+00,1.152962129647999973e+03
6.870000000000000107e+00,1.158437807883000005e+03
6.879999999999999893e+00,1.163931755007999982e+03
6.889999999999999680e+00,1.169444014523000078e+03
6.900000000000000355e+00,1.174974629999999934e+03
6.910000000000000142e+00,1.180523645083000019e+03
6.919999999999999929e+00,1.186091103488000044e+03
6.929999999999999716e+00,1.191677049003000093e+03
6.940000000000000391e+00,1.197281525487999943e+03
6.950000000000000178e+00,1.202904576874999975e+03
6.959999999999999964e+00,1.208546247168000036e+03
6.969999999999999751e+00,1.214206580442999893e+03
6.980000000000000426e+00,1.219885620847999917e+03
6.990000000000000213e+00,1.225583412602999942e+03
7.000000000000000000e+00,1.231299999999999955e+03
7.009999999999999787e+00,1.237035427403000085e+03
7.019999999999999574e+00,1.242789739247999933e+03
7.030000000000000249e+00,1.248562980042999925e+03
7.040000000000000036e+00,1.254355194367999957e+03
7.049999999999999822e+00,1.260166426875000070e+03
7.059999999999999609e+00,1.265996722288000001e+03
7.070000000000000284e+00,1.271846125403000087e+03
7.080000000000000071e+00,1.277714681087999907e+03
7.089999999999999858e+00,1.283602434283000093e+03
7.099999999999999645e+00,1.289509430000000066e+03
7.110000000000000320e+00,1.295435713323000073e+03
7.120000000000000107e+00,1.301381329408000056e+03
7.129999999999999893e+00,1.307346323483000106e+03
7.139999999999999680e+00,1.313330740848000005e+03
7.150000000000000355e+00,1.319334626874999913e+03
7.160000000000000142e+00,1.325358027007999908e+03
7.169999999999999929e+00,1.331400986762999992e+03
7.179999999999999716e+00,1.337463551728000084e+03
7.190000000000000391e+00,1.343545767563000027e+03
7.200000000000000178e+00,1.349647680000000037e+03
7.209999999999999964e+00,1.355769334843000024e+03
7.219999999999999751e+00,1.361910777968000048e+03
7.230000000000000426e+00,1.368072055323000086e+03
7.240000000000000213e+00,1.374253212928000039e+03
7.250000000000000000e+00,1.380454296874999955e+03
7.259999999999999787e+00,1.386675353328000028e+03
7.269999999999999574e+00,1.392916428522999922e+03
7.280000000000000249e+00,1.399177568767999901e+03
7.290000000000000036e+00,1.405458820442999922e+03
7.299999999999999822e+00,1.411760230000000092e+03
7.309999999999999609e+00,1.418081843962999983e+03
7.320000000000000284e+00,1.424423708927999996e+03
7.330000000000000071e+00,1.430785871563000001e+03
7.339999999999999858e+00,1.437168378608000012e+03
7.349999999999999645e+00,1.443571276874999967e+03
7.360000000000000320e+00,1.449994613247999951e+03
7.370000000000000107e+00,1.456438434682999969e+03
7.379999999999999893e+00,1.462902788207999947e+03
7.389999999999999680e+00,1.469387720922999961e+03
7.400000000000000355e+00,1.475893280000000004e+03
7.410000000000000142e+00,1.482419512682999994e+03
7.419999999999999929e+00,1.488966466287999992e+03
7.429999999999999716e+00,1.495534188202999985e+03
7.440000000000000391e+00,1.502122725888000105e+03
7.450000000000000178e+00,1.508732126874999949e+03
7.459999999999999964e+00,1.515362438767999947e+03
7.469999999999999751e+00,1.522013709242999994e+03
7.480000000000000426e+00,1.528685986047999904e+03
7.490000000000000213e+00,1.535379317003000097e+03
7.500000000000000000e+00,1.542093750000000000e+03
7.509999999999999787e+00,1.548829333003000102e+03
7.519999999999999574e+00,1.555586114047999899e+03
7.530000000000000249e+00,1.562364141242999949e+03
7.540000000000000036e+00,1.569163462768000045e+03
7.549999999999999822e+00,1.575984126874999902e+03
7.559999999999999609e+00,1.582826181888000065e+03
7.570000000000000284e+00,1.589689676203000090e+03
7.580000000000000071e+00,1.596574658287999910e+03
7.589999999999999858e+00,1.603481176683000058e+03
7.599999999999999645e+00,1.610409280000000081e+03
7.610000000000000320e+00,1.617359016922999899e+03
7.620000000000000107e+00,1.624330436208000037e+03
7.629999999999999893e+00,1.631323586683000030e+03
7.639999999999999680e+00,1.638338517248000016e+03
7.650000000000000355e+00,1.645375276875000054e+03
7.660000000000000142e+00,1.652433914607999895e+03
7.669999999999999929e+00,1.659514479562999895e+03
7.679999999999999716e+00,1.666617020928000102e+03
7.690000000000000391e+00,1.673741587963000029e+03
7.700000000000000178e+00,1.680888230000000021e+03
7.709999999999999964e+00,1.688056996442999889e+03
7.719999999999999751e+00,1.695247936768000045e+03
7.730000000000000426e+00,1.702461100522999914e+03
7.740000000000000213e+00,1.709696537327999977e+03
7.750000000000000000e+00,1.716954296874999955e+03
7.759999999999999787e+00,1.724234428927999943e+03
7.769999999999999574e+00,1.731536983322999959e+03
7.780000000000000249e+00,1.738862009967999938e+03
7.790000000000000036e+00,1.746209558842999968e+03
7.799999999999999822e+00,1.753579680000000053e+03
7.809999999999999609e+00,1.760972423562999893e+03
7.820000000000000284e+00,1.768387839728000017e+03
7.830000000000000071e+00,1.775825978762999966e+03
7.839999999999999858e+00,1.783286891008000111e+03
7.849999999999999645e+00,1.790770626875000062e+03
7.860000000000000320e+00,1.798277236848000030e+03
7.870000000000000107e+00,1.805806771482999920e+03
7.879999999999999893e+00,1.813359281408000015e+03
7.889999999999999680e+00,1.820934817323000061e+03
7.900000000000000355e+00,1.828533429999999953e+03
7.910000000000000142e+00,1.836155170282999961e+03
7.919999999999999929e+00,1.843800089088000050e+03
7.929999999999999716e+00,1.851468237403000103e+03
7.940000000000000391e+00,1.859159666287999926e+03
7.950000000000000178e+00,1.866874426874999926e+03
7.959999999999999964e+00,1.874612570367999979e+03
7.969999999999999751e+00,1.882374148043000105e+03
7.980000000000000426e+00,1.890159211248000020e+03
7.990000000000000213e+00,1.897967811403000042e+03
8.000000000000000000e+00,1.905799999999999955e+03
8.009999999999999787e+00,1.913655828602999918e+03
8.019999999999999574e+00,1.921535348848000012e+03
8.029999999999999361e+00,1.929438612443000011e+03
8.039999999999999147e+00,1.937365671168000063e+03
8.050000000000000711e+00,1.945316576875000010e+03
8.060000000000000497e+00,1.953291381488000070e+03
8.070000000000000284e+00,1.961290137002999927e+03
8.080000000000000071e+00,1.969312895488000095e+03
8.089999999999999858e+00,1.977359709083000098e+03
8.099999999999999645e+00,1.985430630000000065e+03
8.109999999999999432e+00,1.993525710523000043e+03
8.119999999999999218e+00,2.001645003008000003e+03
8.130000000000000782e+00,2.009788559883000062e+03
8.140000000000000568e+00,2.017956433648000029e+03
8.150000000000000355e+00,2.026148676875000092e+03
8.160000000000000142e+00,2.034365342207999902e+03
8.169999999999999929e+00,2.042606482362999941e+03
8.179999999999999716e+00,2.050872150128000158e+03
8.189999999999999503e+00,2.059162398363000193e+03
8.199999999999999289e+00,2.067477280000000064e+03
8.210000000000000853e+00,2.075816848042999936e+03
8.220000000000000639e+00,2.084181155568000122e+03
8.230000000000000426e+00,2.092570255723000173e+03
8.240000000000000213e+00,2.100984201727999789e+03
8.250000000000000000e+00,2.109423046875000182e+03
8.259999999999999787e+00,2.117886844527999983e+03
8.269999999999999574e+00,2.126375648122999792e+03
8.279999999999999361e+00,2.134889511167999899e+03
8.289999999999999147e+00,2.143428487242999836e+03
8.300000000000000711e+00,2.151992630000000190e+03
8.310000000000000497e+00,2.160581993162999879e+03
8.320000000000000284e+00,2.169196630527999787e+03
8.330000000000000071e+00,2.177836595963000036e+03
8.339999999999999858e+00,2.186501943407999988e+03
8.349999999999999645e+00,2.195192726875000062e+03
8.359999999999999432e+00,2.203909000447999915e+03
8.369999999999999218e+00,2.212650818282999808e+03
8.380000000000000782e+00,2.221418234608000148e+03
8.390000000000000568e+00,2.230211303723000128e+03
8.400000000000000355e+00,2.239030079999999998e+03
8.410000000000000142e+00,2.247874617883000155e+03
8.419999999999999929e+00,2.256744971887999782e+03
8.429999999999999716e+00,2.265641196603000026e+03
8.439999999999999503e+00,2.274563346687999911e+03
8.449999999999999289e+00,2.283511476874999971e+03
8.460000000000000853e+00,2.292485641967999982e+03
8.470000000000000639e+00,2.301485896842999864e+03
8.480000000000000426e+00,2.310512296448000143e+03
8.490000000000000213e+00,2.319564895803000127e+03
8.500000000000000000e+00,2.328643750000000182e+03
8.509999999999999787e+00,2.337748914202999913e+03
8.519999999999999574e+00,2.346880443647999982e+03
8.529999999999999361e+00,2.356038393642999836e+03
8.539999999999999147e+00,2.365222819567999977e+03
8.550000000000000711e+00,2.374433776875000149e+03
8.560000000000000497e+00,2.383671321087999786e+03
8.570000000000000284e+00,2.392935507802999837e+03
8.580000000000000071e+00,2.402226392688000033e+03
8.589999999999999858e+00,2.411544031482999799e+03
8.599999999999999645e+00,2.420888480000000072e+03
8.609999999999999432e+00,2.430259794123000120e+03
8.619999999999999218e+00,2.439658029807999810e+03
8.630000000000000782e+00,2.449083243083000070e+03
8.640000000000000568e+00,2.458535490048000156e+03
8.650000000000000355e+00,2.468014826874999926e+03
8.660000000000000142e+00,2.477521309807999842e+03
8.669999999999999929e+00,2.487054995163000058e+03
8.679999999999999716e+00,2.496615939327999968e+03
8.689999999999999503e+00,2.506204198763000022e+03
8.699999999999999289e+00,2.515819829999999911e+03
8.710000000000000853e+00,2.525462889642999926e+03
8.720000000000000639e+00,2.535133434368000053e+03
8.730000000000000426e+00,2.544831520922999971e+03
8.740000000000000213e+00,2.554557206127999962e+03
8.750000000000000000e+00,2.564310546875000000e+03
8.759999999999999787e+00,2.574091600128000209e+03
8.769999999999999574e+00,2.583900422922999951e+03
8.779999999999999361e+00,2.593737072368000099e+03
8.789999999999999147e+00,2.603601605642999857e+03
8.800000000000000711e+00,2.613494079999999940e+03
8.810000000000000497e+00,2.623414552762999847e+03
8.820000000000000284e+00,2.633363081328000135e+03
8.830000000000000071e+00,2.643339723163000144e+03
8.839999999999999858e+00,2.653344535807999819e+03
8.849999999999999645e+00,2.663377576875000159e+03
8.859999999999999432e+00,2.673438904048000040e+03
8.869999999999999218e+00,2.683528575082999851e+03
8.880000000000000782e+00,2.693646647808000125e+03
8.890000000000000568e+00,2.703793180123000184e+03
8.900000000000000355e+00,2.713968229999999949e+03
8.910000000000000142e+00,2.724171855482999945e+03
8.919999999999999929e+00,2.734404114687999936e+03
8.929999999999999716e+00,2.744665065802999834e+03
8.939999999999999503e+00,2.754954767088000153e+03
8.949999999999999289e+00,2.765273276875000192e+03
8.960000000000000853e+00,2.775620653567999852e+03
8.970000000000000639e+00,2.785996955643000092e+03
8.980000000000000426e+00,2.796402241648000199e+03
8.990000000000000213e+00,2.806836570203000065e+03
9.000000000000000000e+00,2.817300000000000182e+03
9.009999999999999787e+00,2.827792589802999828e+03
9.019999999999999574e+00,2.838314398447999793e+03
9.029999999999999361e+00,2.848865484843000104e+03
9.039999999999999147e+00,2.859445907968000029e+03
9.050000000000000711e+00,2.870055726874999891e+03
9.060000000000000497e+00,2.880695000688000164e+03
9.070000000000000284e+00,2.891363788603000103e+03
9.080000000000000071e+00,2.902062149888000022e+03
9.089999999999999858e+00,2.912790143882999928e+03
9.099999999999999645e+00,2.923547829999999976e+03
9.109999999999999432e+00,2.934335267723000015e+03
9.119999999999999218e+00,2.945152516608000042e+03
9.130000000000000782e+00,2.955999636283000200e+03
9.140000000000000568e+00,2.966876686447999873e+03
9.150000000000000355e+00,2.977783726874999957e+03
9.160000000000000142e+00,2.988720817408000130e+03
9.169999999999999929e+00,2.999688017963000220e+03
9.179999999999999716e+00,3.010685388528000203e+03
9.189999999999999503e+00,3.021712989163000202e+03
9.199999999999999289e+00,3.032770880000000034e+03
9.210000000000000853e+00,3.043859121243000118e+03
9.220000000000000639e+00,3.054977773168000112e+03
9.230000000000000426e+00,3.066126896122999824e+03
9.240000000000000213e+00,3.077306550528000116e+03
9.250000000000000000e+00,3.088516796875000182e+03
9.259999999999999787e+00,3.099757695727999817e+03
9.269999999999999574e+00,3.111029307722999874e+03
9.279999999999999361e+00,3.122331693567999992e+03
9.289999999999999147e+00,3.133664914042999953e+03
9.300000000000000711e+00,3.145029030000000148e+03
9.310000000000000497e+00,3.156424102363000202e+03
9.320000000000000284e+00,3.167850192127999890e+03
9.330000000000000071e+00,3.179307360363000043e+03
9.339999999999999858e+00,3.190795668207999825e+03
9.349999999999999645e+00,3.202315176874999906e+03
9.359999999999999432e+00,3.213865947648000201e+03
9.369999999999999218e+00,3.225448041882999860e+03
9.380000000000000782e+00,3.237061521008000000e+03
9.390000000000000568e+00,3.248706446523000068e+03
9.400000000000000355e+00,3.260382880000000114e+03
9.410000000000000142e+00,3.272090883082999881e+03
9.419999999999999929e+00,3.283830517488000169e+03
9.429999999999999716e+00,3.295601845003000108e+03
9.439999999999999503e+00,3.307404927487999885e+03
9.449999999999999289e+00,3.319239826874999835e+03
9.460000000000000853e+00,3.331106605167999987e+03
9.470000000000000639e+00,3.343005324443000063e+03
9.480000000000000426e+00,3.354936046847999933e+03
9.490000000000000213e+00,3.366898834603000068e+03
9.500000000000000000e+00,3.378893750000000182e+03
9.509999999999999787e+00,3.390920855403000132e+03
9.519999999999999574e+00,3.402980213247999927e+03
9.529999999999999361e+00,3.415071886043000177e+03
9.539999999999999147e+00,3.427195936367999821e+03
9.550000000000000711e+00,3.439352426875000219e+03
9.560000000000000497e+00,3.451541420288000154e+03
9.570000000000000284e+00,3.463762979402999918e+03
9.580000000000000071e+00,3.476017167087999951e+03
9.589999999999999858e+00,3.488304046282999934e+03
9.599999999999999645e+00,3.500623680000000149e+03
9.609999999999999432e+00,3.512976131323000118e+03
9.619999999999999218e+00,3.525361463407999963e+03
9.630000000000000782e+00,3.537779739482999958e+03
9.640000000000000568e+00,3.550231022848000066e+03
9.650000000000000355e+00,3.562715376874999947e+03
9.660000000000000142e+00,3.575232865007999862e+03
9.669999999999999929e+00,3.587783550763000221e+03
9.679999999999999716e+00,3.600367497728000217e+03
9.689999999999999503e+00,3.612984769563000100e+03
9.699999999999999289e+00,3.625635429999999815e+03
9.710000000000000853e+00,3.638319542842999908e+03
9.720000000000000639e+00,3.651037171968000166e+03
9.730000000000000426e+00,3.663788381323000067e+03
9.740000000000000213e+00,3.676573234928000147e+03
9.750000000000000000e+00,3.689391796875000182e+03
9.759999999999999787e+00,3.702244131328000094e+03
9.769999999999999574e+00,3.715130302522999955e+03
9.779999999999999361e+00,3.728050374767999983e+03
9.789999999999999147e+00,3.741004412443000092e+03
9.800000000000000711e+00,3.753992479999999887e+03
9.810000000000000497e+00,3.767014641963000031e+03
9.820000000000000284e+00,3.780070962927999972e+03
9.830000000000000071e+00,3.793161507563000214e+03
9.839999999999999858e+00,3.806286340608000046e+03
9.849999999999999645e+00,3.819445526874999814e+03
9.859999999999999432e+00,3.832639131248000012e+03
9.869999999999999218e+00,3.845867218682999919e+03
9.880000000000000782e+00,3.859129854207999870e+03
9.890000000000000568e+00,3.872427102922999893e+03
9.900000000000000355e+00,3.885759030000000166e+03
9.910000000000000142e+00,3.899125700683000105e+03
9.919999999999999929e+00,3.912527180288000181e+03
9.929999999999999716e+00,3.925963534203000108e+03
9.939999999999999503e+00,3.939434827888000200e+03
9.949999999999999289e+00,3.952941126875000009e+03
9.960000000000000853e+00,3.966482496768000146e+03
9.970000000000000639e+00,3.980059003243000006e+03
9.980000000000000426e+00,3.993670712048000041e+03
9.990000000000000213e+00,4.007317689002999941e+03
1.000000000000000000e+01,4.021000000000000000e+03
